PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_1940	chrXI	451189	451189	+	14.6764	NA	promoter-TSS (YKR006C)	promoter-TSS (YKR006C)	28	YKR006C	853875		NM_001179796		MRPL13	YK105|mL50	mitochondrial 54S ribosomal protein YmL13	protein-coding
macs-myeast_peak_2728	chrXIV	586872	586872	+	14.6632	NA	promoter-TSS (YNL024C-A)	promoter-TSS (YNL024C-A)	-52	YNL024C-A	1466516		NM_001184619		KSH1	-	Ksh1p	protein-coding
macs-myeast_peak_1563	chrIX	268641	268641	+	14.6589	NA	promoter-TSS (YIL047C)	promoter-TSS (YIL047C)	-10	YIL046W	854765		NM_001179396		MET30	ZRG11	ubiquitin-binding SDF ubiquitin ligase complex subunit MET30	protein-coding
macs-myeast_peak_2189	chrXII	757146	757146	+	14.6419	NA	promoter-TSS (YLR310C)	promoter-TSS (YLR310C)	-153	YLR310C	851019		NM_001182198		CDC25	CTN1	Ras family guanine nucleotide exchange factor CDC25	protein-coding
macs-myeast_peak_3388	NC_001224.1	75862	75862	+	14.6419	NA	NA	NA	NA	NA								
macs-myeast_peak_668	chrIV	1105894	1105894	+	14.6419	NA	promoter-TSS (YDR319C)	promoter-TSS (YDR319C)	-67	YDR319C	851917		NM_001180627		YFT2	FIT2A	Yft2p	protein-coding
macs-myeast_peak_3047	chrXV	930608	930608	+	14.6419	NA	TTS (YOR326W)	TTS (YOR326W)	473	YOR327C	854505		NM_001183747		SNC2	-	SNAP receptor SNC2	protein-coding
macs-myeast_peak_3179	chrXVI	345114	345114	+	14.6419	NA	promoter-TSS (YPL110C)	promoter-TSS (YPL110C)	-375	YPL110C	855994		NM_001183924		GDE1	-	glycerophosphocholine phosphodiesterase	protein-coding
macs-myeast_peak_1203	chrVII	577138	577138	+	14.6419	NA	promoter-TSS (YGR041W)	promoter-TSS (YGR041W)	-349	YGR041W	852932		NM_001181170		BUD9	-	Bud9p	protein-coding
macs-myeast_peak_3080	chrXV	1064575	1064575	+	14.6419	NA	promoter-TSS (YOR385W)	promoter-TSS (YOR385W)	-468	YOR385W	854567		NM_001183805		YOR385W	-	uncharacterized protein	protein-coding
macs-myeast_peak_627	chrIV	971461	971461	+	14.6419	NA	promoter-TSS (YDR257C)	promoter-TSS (YDR257C)	13	YDR257C	851844		NM_001180565		RKM4	RMS1|SET7	ribosomal lysine N-methyltransferase	protein-coding
macs-myeast_peak_2705	chrXIV	516736	516736	+	14.6419	NA	promoter-TSS (YNL058C)	promoter-TSS (YNL058C)	-23	YNL058C	855667		NM_001182897		YNL058C	-	uncharacterized protein	protein-coding
macs-myeast_peak_3376	NC_001224.1	58655	58655	+	14.6419	NA	NA	NA	NA	NA								
macs-myeast_peak_941	chrV	484362	484362	+	14.6419	NA	promoter-TSS (YER156C)	promoter-TSS (YER156C)	-21	YER156C	856900		NM_001179046		MYG1	-	Myg1p	protein-coding
macs-myeast_peak_3323	chrXVI	843212	843212	+	14.6419	NA	promoter-TSS (YPR158W)	promoter-TSS (YPR158W)	-50	YPR158W	856281		NM_001184255		CUR1	-	Cur1p	protein-coding
macs-myeast_peak_3359	NC_001224.1	24871	24871	+	14.6419	NA	NA	NA	NA	NA								
macs-myeast_peak_3242	chrXVI	565034	565034	+	14.6419	NA	promoter-TSS (YPR004C)	promoter-TSS (YPR004C)	7	YPR004C	856112		NM_001184101		AIM45	-	Aim45p	protein-coding
macs-myeast_peak_91	chrII	192358	192358	+	14.6419	NA	promoter-TSS (YBL017C)	promoter-TSS (YBL017C)	-93	YBL016W	852265		NM_001178256		FUS3	DAC2	mitogen-activated serine/threonine-protein kinase FUS3	protein-coding
macs-myeast_peak_657	chrIV	1071626	1071626	+	14.6367	NA	promoter-TSS (YDR303C)	promoter-TSS (YDR303C)	-240	YDR303C	851897		NM_001180611		RSC3	-	Rsc3p	protein-coding
macs-myeast_peak_2921	chrXV	511226	511226	+	14.6219	NA	promoter-TSS (YOR098C)	promoter-TSS (YOR098C)	-48	YOR098C	854265		NM_001183517		NUP1	-	FG-nucleoporin NUP1	protein-coding
macs-myeast_peak_192	chrII	528247	528247	+	14.6126	NA	promoter-TSS (YBR141C)	promoter-TSS (YBR141C)	-70	YBR142W	852439		NM_001178490		MAK5	-	putative ATP-dependent RNA helicase	protein-coding
macs-myeast_peak_1058	chrVII	98900	98900	+	14.6109	NA	promoter-TSS (YGL207W)	promoter-TSS (YGL207W)	-69	YGL207W	852665		NM_001181072		SPT16	CDC68|SSF1	chromatin-remodeling protein SPT16	protein-coding
macs-myeast_peak_844	chrV	188065	188065	+	14.6039	NA	promoter-TSS (YER016W)	promoter-TSS (YER016W)	-212	YER016W	856736		NM_001178907		BIM1	YEB1	microtubule-binding protein BIM1	protein-coding
macs-myeast_peak_3321	chrXVI	834313	834313	+	14.5883	NA	promoter-TSS (YPR152C)	promoter-TSS (YPR152C)	-252	YPR154W	856277		NM_001184251		PIN3	LSB2	Pin3p	protein-coding
macs-myeast_peak_220	chrII	618840	618840	+	14.5616	NA	promoter-TSS (YBR198C)	promoter-TSS (YBR198C)	-69	YBR199W	852498		NM_001178547		KTR4	-	putative mannosyltransferase	protein-coding
macs-myeast_peak_998	chrVI	150020	150020	+	14.5567	NA	promoter-TSS (YFR002W)	promoter-TSS (YFR002W)	4	YFR002W	850552		NM_001179967		NIC96	-	linker nucleoporin NIC96	protein-coding
macs-myeast_peak_1151	chrVII	412118	412118	+	14.5535	NA	promoter-TSS (YGL048C)	promoter-TSS (YGL048C)	566	YGL047W	852835		NM_001180912		ALG13	-	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit ALG13	protein-coding
macs-myeast_peak_2539	chrXIII	901657	901657	+	14.5524	NA	promoter-TSS (YMR313C)	promoter-TSS (YMR313C)	-52	YMR314W	855362		NM_001182825		PRE5	-	proteasome core particle subunit alpha 6	protein-coding
macs-myeast_peak_711	chrIV	1242134	1242134	+	14.5493	NA	promoter-TSS (YDR384C)	promoter-TSS (YDR384C)	-103	YDR384C	851992		NM_001180692		ATO3	-	putative ammonium permease ATO3	protein-coding
macs-myeast_peak_3210	chrXVI	454103	454103	+	14.5289	NA	promoter-TSS (YPL056C)	promoter-TSS (YPL056C)	-368	YPL056C	856051		NM_001183870		LCL1	-	Lcl1p	protein-coding
macs-myeast_peak_1364	chrVIII	67536	67536	+	14.4925	NA	promoter-TSS (YHL020C)	promoter-TSS (YHL020C)	-80	YHL020C	856366		NM_001179100		OPI1	-	transcriptional regulator OPI1	protein-coding
macs-myeast_peak_651	chrIV	1056454	1056454	+	14.4744	NA	promoter-TSS (YDR297W)	promoter-TSS (YDR297W)	-97	YDR297W	851891		NM_001180605		SUR2	SYR2	sphingosine hydroxylase	protein-coding
macs-myeast_peak_30	chrI	138408	138408	+	14.4626	NA	promoter-TSS (YAL007C)	promoter-TSS (YAL007C)	-63	YAL007C	851226		NM_001178152		ERP2	-	Erp2p	protein-coding
macs-myeast_peak_1941	chrXI	452182	452182	+	14.4518	NA	promoter-TSS (YKR006C)	promoter-TSS (YKR006C)	-19	YKR008W	853877		NM_001179798		RSC4	-	Rsc4p	protein-coding
macs-myeast_peak_1759	chrX	572321	572321	+	14.4375	NA	promoter-TSS (YJR072C)	promoter-TSS (YJR072C)	-197	YJR072C	853535		NM_001181730		NPA3	EPA1|GPN1	GTPase NPA3	protein-coding
macs-myeast_peak_68	chrII	116818	116818	+	14.4123	NA	promoter-TSS (YBL055C)	promoter-TSS (YBL055C)	11	YBL055C	852225		NM_001178295		YBL055C	-	3'-5'-exodeoxyribonuclease	protein-coding
macs-myeast_peak_2417	chrXIII	486527	486527	+	14.4038	NA	promoter-TSS (YMR109W)	promoter-TSS (YMR109W)	-60	YMR109W	855136		NM_001182609		MYO5	-	myosin 5	protein-coding
macs-myeast_peak_1356	chrVIII	39508	39508	+	14.3806	NA	promoter-TSS (YHL032C)	promoter-TSS (YHL032C)	-22	YHL031C	856354		NM_001179111		GOS1	-	Gos1p	protein-coding
macs-myeast_peak_2747	chrXIV	653385	653385	+	14.3798	NA	promoter-TSS (YNR015W)	promoter-TSS (YNR015W)	-2	YNR015W	855749		NM_001183192		SMM1	DUS2	tRNA-dihydrouridine(20) synthase (NAD(+))	protein-coding
macs-myeast_peak_2844	chrXV	256377	256377	+	14.3558	NA	promoter-TSS (YOL036W)	promoter-TSS (YOL036W)	-368	YOL036W	854120		NM_001183290		YOL036W	-	uncharacterized protein	protein-coding
macs-myeast_peak_1338	chrVII	1025888	1025888	+	14.3402	NA	promoter-TSS (YGR267C)	promoter-TSS (YGR267C)	-153	YGR267C	853183		NM_001181396		FOL2	-	GTP cyclohydrolase I	protein-coding
macs-myeast_peak_2510	chrXIII	808262	808262	+	14.2981	NA	promoter-TSS (YMR271C)	promoter-TSS (YMR271C)	-714	YMR271C	855313		NM_001182778		URA10	-	orotate phosphoribosyltransferase URA10	protein-coding
macs-myeast_peak_524	chrIV	610142	610142	+	14.2895	NA	promoter-TSS (YDR081C)	promoter-TSS (YDR081C)	-61	YDR081C	851654		NM_001180389		PDC2	-	Pdc2p	protein-coding
macs-myeast_peak_1607	chrX	36842	36842	+	14.2895	NA	promoter-TSS (YJL212C)	promoter-TSS (YJL212C)	-77	YJL210W	853219		NM_001181643		PEX2	CRT1|PAS5	ubiquitin-protein ligase peroxin 2	protein-coding
macs-myeast_peak_2574	chrXIV	104061	104061	+	14.2895	NA	promoter-TSS (YNL284C)	promoter-TSS (YNL284C)	41	YNL284C	855436		NM_001183122		MRPL10	MRPL18|uL15m	mitochondrial 54S ribosomal protein YmL10/YmL18	protein-coding
macs-myeast_peak_599	chrIV	861785	861785	+	14.2895	NA	promoter-TSS (YDR206W)	promoter-TSS (YDR206W)	-269	YDR206W	851787		NM_001180514		EBS1	-	Ebs1p	protein-coding
macs-myeast_peak_2521	chrXIII	841701	841701	+	14.2895	NA	promoter-TSS (YMR285C)	promoter-TSS (YMR285C)	-10	YMR285C	855329		NM_001182792		NGL2	-	RNA exonuclease	protein-coding
macs-myeast_peak_1669	chrX	236506	236506	+	14.2895	NA	promoter-TSS (YJL101C)	promoter-TSS (YJL101C)	-150	YJL101C	853344		NM_001181534		GSH1	-	glutamate--cysteine ligase	protein-coding
macs-myeast_peak_905	chrV	374700	374700	+	14.2895	NA	promoter-TSS (YER107C)	promoter-TSS (YER107C)	-155	YER107C	856844		NM_001178998		GLE2	RAE1	RNA export factor GLE2	protein-coding
macs-myeast_peak_317	chrIII	169081	169081	+	14.2895	NA	Intergenic	Intergenic	-1082	YCR027C	850392		NM_001178742		RHB1	RSG1	putative GTPase RHB1	protein-coding
macs-myeast_peak_1014	chrVI	204793	204793	+	14.2895	NA	promoter-TSS (YFR025C)	promoter-TSS (YFR025C)	-43	YFR025C	850581		NM_001179990		HIS2	-	histidinol-phosphatase	protein-coding
macs-myeast_peak_525	chrIV	612063	612063	+	14.2895	NA	promoter-TSS (YDR083W)	promoter-TSS (YDR083W)	-10	YDR083W	851656		NM_001180391		RRP8	-	25S rRNA (adenine645-N1)-methyltransferase	protein-coding
macs-myeast_peak_2572	chrXIV	95133	95133	+	14.2895	NA	promoter-TSS (YNL286W)	promoter-TSS (YNL286W)	-90	YNL286W	855430		NM_001183124		CUS2	-	U2 snRNP complex subunit CUS2	protein-coding
macs-myeast_peak_3295	chrXVI	740045	740045	+	14.2549	NA	promoter-TSS (YPR105C)	promoter-TSS (YPR105C)	-16	YPR106W	856221		NM_001184203		ISR1	-	putative protein kinase ISR1	protein-coding
macs-myeast_peak_728	chrIV	1294655	1294655	+	14.2391	NA	promoter-TSS (YDR411C)	promoter-TSS (YDR411C)	-38	YDR412W	852021		NM_001180720		RRP17	-	Rrp17p	protein-coding
macs-myeast_peak_1746	chrX	529650	529650	+	14.2237	NA	promoter-TSS (YJR051W)	promoter-TSS (YJR051W)	-211	YJR051W	853510		NM_001181709		OSM1	-	fumarate reductase	protein-coding
macs-myeast_peak_2097	chrXII	425094	425094	+	14.2228	NA	promoter-TSS (YLR142W)	promoter-TSS (YLR142W)	-92	YLR142W	850833		NM_001182029		PUT1	-	proline dehydrogenase	protein-coding
macs-myeast_peak_671	chrIV	1112307	1112307	+	14.2087	NA	promoter-TSS (YDR322C-A)	promoter-TSS (YDR322C-A)	-14	YDR322C-A	851922		NM_001184348		TIM11	ATP21	F1F0 ATP synthase subunit e	protein-coding
macs-myeast_peak_1920	chrXI	398604	398604	+	14.1839	NA	TTS (YKL020C)	TTS (YKL020C)	146	YKL021C	853847		NM_001179587		MAK11	-	Mak11p	protein-coding
macs-myeast_peak_975	chrVI	74648	74648	+	14.1826	NA	promoter-TSS (YFL033C)	promoter-TSS (YFL033C)	-221	YFL033C	850511		NM_001179933		RIM15	TAK1	protein kinase RIM15	protein-coding
macs-myeast_peak_1020	chrVI	224865	224865	+	14.1725	NA	promoter-TSS (YFR032C-B)	promoter-TSS (YFR032C-B)	-96	YFR033C	850593		NM_001179998		QCR6	COR3|UCR6	ubiquinol--cytochrome-c reductase subunit 6	protein-coding
macs-myeast_peak_3257	chrXVI	623461	623461	+	14.134	NA	promoter-TSS (YPR028W)	promoter-TSS (YPR028W)	-66	YPR028W	856140		NM_001184125		YOP1	YIP2	Yop1p	protein-coding
macs-myeast_peak_3039	chrXV	909224	909224	+	14.1293	NA	promoter-TSS (YOR317W)	promoter-TSS (YOR317W)	-119	YOR317W	854495		NM_001183737		FAA1	-	long-chain fatty acid-CoA ligase FAA1	protein-coding
macs-myeast_peak_948	chrV	505102	505102	+	14.1222	NA	promoter-TSS (YER164W)	promoter-TSS (YER164W)	-290	YER164W	856911		NM_001179054		CHD1	-	chromatin-remodeling ATPase CHD1	protein-coding
macs-myeast_peak_746	chrIV	1385108	1385108	+	14.099	NA	promoter-TSS (YDR461W)	promoter-TSS (YDR461W)	-68	YDR461W	852072		NM_001180769		MFA1	-	mating pheromone a	protein-coding
macs-myeast_peak_2062	chrXII	282494	282494	+	14.0963	NA	promoter-TSS (YLR073C)	promoter-TSS (YLR073C)	-38	YLR074C	850763		NM_001181961		BUD20	-	Bud20p	protein-coding
macs-myeast_peak_3102	chrXVI	76713	76713	+	14.0953	NA	promoter-TSS (YPL249C-A)	promoter-TSS (YPL249C-A)	-474	YPL249C-A	855826		NM_001184312		RPL36B	-	ribosomal 60S subunit protein L36B	protein-coding
macs-myeast_peak_2180	chrXII	719493	719493	+	14.095	NA	promoter-TSS (YLR291C)	promoter-TSS (YLR291C)	-31	YLR291C	850998		NM_001182179		GCD7	-	translation initiation factor eIF2B subunit beta	protein-coding
macs-myeast_peak_1103	chrVII	270806	270806	+	14.0943	NA	promoter-TSS (YGL128C)	promoter-TSS (YGL128C)	-31	YGL127C	852750		NM_001180992		SOH1	MED31	mediator complex subunit SOH1	protein-coding
macs-myeast_peak_717	chrIV	1263211	1263211	+	14.0752	NA	promoter-TSS (YDR395W)	promoter-TSS (YDR395W)	-113	YDR395W	852004		NM_001180703		SXM1	KAP108	Sxm1p	protein-coding
macs-myeast_peak_1425	chrVIII	277951	277951	+	14.0604	NA	promoter-TSS (YHR086W)	promoter-TSS (YHR086W)	-202	YHR086W	856486		NM_001179216		NAM8	MRE2|MUD15	Nam8p	protein-coding
macs-myeast_peak_3240	chrXVI	554587	554587	+	14.0425	NA	promoter-TSS (YPL002C)	promoter-TSS (YPL002C)	-18	YPL001W	856106		NM_001183815		HAT1	KAT1	histone acetyltransferase catalytic subunit HAT1	protein-coding
macs-myeast_peak_3024	chrXV	875332	875332	+	14.0064	NA	promoter-TSS (YOR297C)	promoter-TSS (YOR297C)	-11	YOR297C	854472		NM_001183716		TIM18	-	Tim18p	protein-coding
macs-myeast_peak_144	chrII	376465	376465	+	13.9969	NA	promoter-TSS (YBR068C)	promoter-TSS (YBR068C)	-775	YBR068C	852360		NM_001178416		BAP2	-	branched-chain amino acid permease BAP2	protein-coding
macs-myeast_peak_1524	chrIX	139679	139679	+	13.9947	NA	promoter-TSS (YIL118W)	promoter-TSS (YIL118W)	-73	YIL118W	854688		NM_001179466		RHO3	-	Rho family GTPase RHO3	protein-coding
macs-myeast_peak_250	chrII	738524	738524	+	13.9719	NA	promoter-TSS (YBR264C)	promoter-TSS (YBR264C)	-58	YBR265W	852568		NM_001178613		TSC10	-	3-dehydrosphinganine reductase	protein-coding
macs-myeast_peak_3356	NC_001224.1	20625	20625	+	13.9645	NA	NA	NA	NA	NA								
macs-myeast_peak_980	chrVI	89598	89598	+	13.9404	NA	exon (YFL024C, exon 1 of 1)	exon (YFL024C, exon 1 of 1)	747	YFL024C	850520		NM_001179942		EPL1	-	Epl1p	protein-coding
macs-myeast_peak_63	chrII	100140	100140	+	13.9404	NA	promoter-TSS (YBL066C)	promoter-TSS (YBL066C)	-25	YBL066C	852214		NM_001178306		SEF1	-	Sef1p	protein-coding
macs-myeast_peak_3370	NC_001224.1	43499	43499	+	13.9404	NA	NA	NA	NA	NA								
macs-myeast_peak_632	chrIV	980835	980835	+	13.9404	NA	promoter-TSS (YDR261W-B)	promoter-TSS (YDR261W-B)	-627	YDR261W-B	851851		NM_001184423		YDR261W-B	-	gag-pol fusion protein	protein-coding
macs-myeast_peak_967	chrVI	16707	16707	+	13.9404	NA	promoter-TSS (YFL055W)	promoter-TSS (YFL055W)	-297	YFL055W	850489		NM_001179912		AGP3	-	Agp3p	protein-coding
macs-myeast_peak_541	chrIV	658320	658320	+	13.9404	NA	promoter-TSS (YDR101C)	promoter-TSS (YDR101C)	-30	YDR103W	851680		NM_001180411		STE5	HMD3|NUL3	Ste5p	protein-coding
macs-myeast_peak_3341	chrXVI	927312	927312	+	13.9404	NA	promoter-TSS (YPR194C)	promoter-TSS (YPR194C)	-375	YPR194C	856324		NM_001184291		OPT2	-	Opt2p	protein-coding
macs-myeast_peak_191	chrII	504810	504810	+	13.9404	NA	promoter-TSS (YBR133C)	promoter-TSS (YBR133C)	-44	YBR135W	852432		NM_001178483		CKS1	-	cyclin-dependent protein kinase regulatory subunit CKS1	protein-coding
macs-myeast_peak_2105	chrXII	448050	448050	+	13.9404	NA	promoter-TSS (YLR153C)	promoter-TSS (YLR153C)	264	YLR154C	850847		NM_001182041		RNH203	-	Rnh203p	protein-coding
macs-myeast_peak_2188	chrXII	751791	751791	+	13.9404	NA	promoter-TSS (YLR309C)	promoter-TSS (YLR309C)	-22	YLR309C	851018		NM_001182197		IMH1	SYS3	Imh1p	protein-coding
macs-myeast_peak_538	chrIV	644963	644963	+	13.9404	NA	promoter-TSS (YDR098C)	promoter-TSS (YDR098C)	72	YDR098C	851672		NM_001180406		GRX3	-	monothiol glutaredoxin GRX3	protein-coding
macs-myeast_peak_4	chrI	31192	31192	+	13.9404	NA	promoter-TSS (YAL062W)	promoter-TSS (YAL062W)	-375	YAL062W	851237		NM_001178204		GDH3	FUN51	glutamate dehydrogenase (NADP(+)) GDH3	protein-coding
macs-myeast_peak_1127	chrVII	334854	334854	+	13.9404	NA	promoter-TSS (YGL094C)	promoter-TSS (YGL094C)	-32	YGL093W	852787		NM_001180958		SPC105	-	Spc105p	protein-coding
macs-myeast_peak_1352	chrVIII	34168	34168	+	13.9404	NA	promoter-TSS (YHL034C)	promoter-TSS (YHL034C)	-91	YHL034C	856351		NM_001179114		SBP1	SSB1|SSBR1	Sbp1p	protein-coding
macs-myeast_peak_517	chrIV	589467	589467	+	13.9383	NA	promoter-TSS (YDR071C)	promoter-TSS (YDR071C)	-65	YDR071C	851643		NM_001180379		PAA1	-	polyamine acetyltransferase	protein-coding
macs-myeast_peak_683	chrIV	1165535	1165535	+	13.8893	NA	promoter-TSS (YDR345C)	promoter-TSS (YDR345C)	-875	YDR345C	851946		NM_001180653		HXT3	-	hexose transporter HXT3	protein-coding
macs-myeast_peak_2291	chrXIII	67552	67552	+	13.8739	NA	promoter-TSS (YML103C)	promoter-TSS (YML103C)	-3	YML103C	854868		NM_001182465		NUP188	-	Nup188p	protein-coding
macs-myeast_peak_1087	chrVII	200187	200187	+	13.866	NA	promoter-TSS (YGL161C)	promoter-TSS (YGL161C)	-45	YGL161C	852715		NM_001181026		YIP5	-	Yip5p	protein-coding
macs-myeast_peak_2829	chrXV	207224	207224	+	13.8583	NA	promoter-TSS (YOL064C)	promoter-TSS (YOL064C)	-48	YOL064C	854090		NM_001183319		MET22	HAL2	3'(2'),5'-bisphosphate nucleotidase	protein-coding
macs-myeast_peak_2302	chrXIII	99463	99463	+	13.8211	NA	promoter-TSS (YML085C)	promoter-TSS (YML085C)	-26	YML084W								
macs-myeast_peak_494	chrIV	501781	501781	+	13.8197	NA	promoter-TSS (YDR028C)	promoter-TSS (YDR028C)	681	YDR029W	851593		NM_001348809		YDR029W	-	uncharacterized protein	protein-coding
macs-myeast_peak_459	chrIV	392438	392438	+	13.8059	NA	promoter-TSS (YDL035C)	promoter-TSS (YDL035C)	-381	YDL035C	851527		NM_001180094		GPR1	-	Gpr1p	protein-coding
macs-myeast_peak_150	chrII	392343	392343	+	13.8004	NA	promoter-TSS (YBR076C-A)	promoter-TSS (YBR076C-A)	-50	YBR077C	852369		NM_001178425		SLM4	EGO3|GSE1|NIR1	Slm4p	protein-coding
macs-myeast_peak_104	chrII	245851	245851	+	13.7811	NA	promoter-TSS (YBR004C)	promoter-TSS (YBR004C)	-55	YBR005W	852290		NM_001178353		RCR1	SSH6	Rcr1p	protein-coding
macs-myeast_peak_2089	chrXII	407031	407031	+	13.7799	NA	promoter-TSS (YLR131C)	promoter-TSS (YLR131C)	-209	YLR131C	850822		NM_001182018		ACE2	-	DNA-binding transcription factor ACE2	protein-coding
macs-myeast_peak_303	chrIII	128057	128057	+	13.7724	NA	promoter-TSS (YCR008W)	promoter-TSS (YCR008W)	-413	YCR008W	850366		NM_001178721		SAT4	HAL4	serine/threonine protein kinase SAT4	protein-coding
macs-myeast_peak_125	chrII	324029	324029	+	13.7481	NA	promoter-TSS (YBR043C)	promoter-TSS (YBR043C)	-84	YBR043C	852331		NM_001178391		QDR3	AQR2	Qdr3p	protein-coding
macs-myeast_peak_3154	chrXVI	256904	256904	+	13.7434	NA	promoter-TSS (YPL156C)	promoter-TSS (YPL156C)	-137	YPL156C	855947		NM_001183970		PRM4	-	pheromone-regulated protein PRM4	protein-coding
macs-myeast_peak_2338	chrXIII	221305	221305	+	13.7255	NA	promoter-TSS (YML027W)	promoter-TSS (YML027W)	-101	YML027W	854981		NM_001182385		YOX1	-	Yox1p	protein-coding
macs-myeast_peak_1069	chrVII	144111	144111	+	13.7112	NA	promoter-TSS (YGL191W)	promoter-TSS (YGL191W)	-697	YGL191W	852684		NM_001181056		COX13	-	cytochrome c oxidase subunit VIa	protein-coding
macs-myeast_peak_1960	chrXI	524015	524015	+	13.7102	NA	promoter-TSS (YKR045C)	promoter-TSS (YKR045C)	-46	YKR045C	853919		NM_001179835		YKR045C	-	uncharacterized protein	protein-coding
macs-myeast_peak_1932	chrXI	435241	435241	+	13.6961	NA	promoter-TSS (YKL005C)	promoter-TSS (YKL005C)	-339	YKL004W	853866		NM_001179570		AUR1	-	inositol phosphorylceramide synthase	protein-coding
macs-myeast_peak_2537	chrXIII	896719	896719	+	13.6882	NA	promoter-TSS (YMR310C)	promoter-TSS (YMR310C)	-50	YMR310C	855358		NM_001182821		UPA2	-	putative methyltransferase	protein-coding
macs-myeast_peak_2152	chrXII	633361	633361	+	13.6757	NA	promoter-TSS (YLR247C)	promoter-TSS (YLR247C)	-7	YLR247C	850949		NM_001182134		IRC20	-	E3 ubiquitin-protein ligase IRC20	protein-coding
macs-myeast_peak_1929	chrXI	428721	428721	+	13.6716	NA	promoter-TSS (YKL008C)	promoter-TSS (YKL008C)	-170	YKL008C	853861		NM_001179574		LAC1	DGT1	sphingosine N-acyltransferase LAC1	protein-coding
macs-myeast_peak_1724	chrX	432200	432200	+	13.6693	NA	promoter-TSS (YJL004C)	promoter-TSS (YJL004C)	0	YJL004C	853453		NM_001181438		SYS1	-	Sys1p	protein-coding
macs-myeast_peak_512	chrIV	569823	569823	+	13.6228	NA	promoter-TSS (YDR059C)	promoter-TSS (YDR059C)	-53	YDR059C	851631		NM_001180367		UBC5	-	E2 ubiquitin-conjugating protein UBC5	protein-coding
macs-myeast_peak_1809	chrXI	69819	69819	+	13.6089	NA	TTS (YKL197C)	TTS (YKL197C)	401	YKL198C	853635		NM_001179764		PTK1	KKT8|POT1|STK1|YKL199C|YKT9	putative serine/threonine protein kinase PTK1	protein-coding
macs-myeast_peak_3308	chrXVI	787874	787874	+	13.5973	NA	promoter-TSS (YPR125W)	promoter-TSS (YPR125W)	-87	YPR125W	856243		NM_001184222		YLH47	MRS7	Ylh47p	protein-coding
macs-myeast_peak_365	chrIV	68759	68759	+	13.5948	NA	promoter-TSS (YDL217C)	promoter-TSS (YDL217C)	-153	YDL217C	851309		NM_001180277		TIM22	-	translocation channel protein TIM22	protein-coding
macs-myeast_peak_1218	chrVII	627343	627343	+	13.5948	NA	promoter-TSS (YGR068C)	promoter-TSS (YGR068C)	-259	YGR068C	852960		NM_001181197		ART5	-	Art5p	protein-coding
macs-myeast_peak_2413	chrXIII	465947	465947	+	13.5948	NA	promoter-TSS (YMR100W)	promoter-TSS (YMR100W)	-353	YMR100W	855126		NM_001182600		MUB1	-	Mub1p	protein-coding
macs-myeast_peak_501	chrIV	539798	539798	+	13.5948	NA	promoter-TSS (YDR041W)	promoter-TSS (YDR041W)	-5	YDR041W	851611		NM_001180349		RSM10	uS10m	mitochondrial 37S ribosomal protein RSM10	protein-coding
macs-myeast_peak_2941	chrXV	586656	586656	+	13.5948	NA	promoter-TSS (YOR138C)	promoter-TSS (YOR138C)	-325	YOR140W	854307		NM_001183559		SFL1	-	Sfl1p	protein-coding
macs-myeast_peak_230	chrII	666475	666475	+	13.5948	NA	promoter-TSS (YBR221C)	promoter-TSS (YBR221C)	-63	YBR221W-A	1466450		NM_001184644		YBR221W-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_235	chrII	691708	691708	+	13.5948	NA	promoter-TSS (YBR236C)	promoter-TSS (YBR236C)	-15	YBR236C	852538		NM_001178584		ABD1	-	mRNA (guanine-N7)-methyltransferase	protein-coding
macs-myeast_peak_1749	chrX	538594	538594	+	13.5948	NA	promoter-TSS (YJR055W)	promoter-TSS (YJR055W)	-178	YJR055W	853516		NM_001181713		HIT1	-	Hit1p	protein-coding
macs-myeast_peak_1463	chrVIII	401373	401373	+	13.5948	NA	promoter-TSS (YHR151C)	promoter-TSS (YHR151C)	-61	YHR152W	856557		NM_001179283		SPO12	SDB21	Spo12p	protein-coding
macs-myeast_peak_2059	chrXII	270774	270774	+	13.5948	NA	promoter-TSS (YLR067C)	promoter-TSS (YLR067C)	-64	YLR067C	850756		NM_001181954		PET309	-	Pet309p	protein-coding
