PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_2663	NC_001146.8	394653	394653	+	12.2475	NA	NA	NA	NA	NA								
macs-myeast_peak_1202	NC_001139.9	576507	576507	+	12.2475	NA	NA	NA	NA	NA								
macs-myeast_peak_2659	NC_001146.8	378771	378771	+	12.2389	NA	NA	NA	NA	NA								
macs-myeast_peak_1396	NC_001140.6	186888	186888	+	12.2026	NA	NA	NA	NA	NA								
macs-myeast_peak_249	NC_001134.8	736068	736068	+	12.1938	NA	NA	NA	NA	NA								
macs-myeast_peak_1937	NC_001143.9	443045	443045	+	12.1896	NA	NA	NA	NA	NA								
macs-myeast_peak_2712	NC_001146.8	537931	537931	+	12.1825	NA	NA	NA	NA	NA								
macs-myeast_peak_2980	NC_001147.6	737844	737844	+	12.1703	NA	NA	NA	NA	NA								
macs-myeast_peak_1038	NC_001139.9	36935	36935	+	12.1513	NA	NA	NA	NA	NA								
macs-myeast_peak_111	NC_001134.8	273732	273732	+	12.1493	NA	NA	NA	NA	NA								
macs-myeast_peak_2485	NC_001145.3	743687	743687	+	12.1111	NA	NA	NA	NA	NA								
macs-myeast_peak_240	NC_001134.8	711585	711585	+	12.1107	NA	NA	NA	NA	NA								
macs-myeast_peak_1301	NC_001139.9	894638	894638	+	12.0763	NA	NA	NA	NA	NA								
macs-myeast_peak_2570	NC_001146.8	90167	90167	+	12.069	NA	NA	NA	NA	NA								
macs-myeast_peak_2916	NC_001147.6	490899	490899	+	12.0556	NA	NA	NA	NA	NA								
macs-myeast_peak_818	NC_001137.3	116119	116119	+	12.031	NA	NA	NA	NA	NA								
macs-myeast_peak_1649	NC_001142.9	181796	181796	+	11.9878	NA	NA	NA	NA	NA								
macs-myeast_peak_1434	NC_001140.6	316406	316406	+	11.9818	NA	NA	NA	NA	NA								
macs-myeast_peak_3357	NC_001224.1	22152	22152	+	11.9271	NA	NA	NA	NA	NA								
macs-myeast_peak_222	NC_001134.8	633612	633612	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_2779	NC_001147.6	21395	21395	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_757	NC_001136.10	1421091	1421091	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_313	NC_001135.5	155299	155299	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1262	NC_001139.9	774726	774726	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1994	NC_001144.5	54008	54008	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_2957	NC_001147.6	638766	638766	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_578	NC_001136.10	790314	790314	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_2481	NC_001145.3	722425	722425	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_2757	NC_001146.8	687614	687614	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1495	NC_001140.6	523079	523079	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_237	NC_001134.8	697908	697908	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_137	NC_001134.8	356571	356571	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_3363	NC_001224.1	31693	31693	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1564	NC_001141.2	274940	274940	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1742	NC_001142.9	513836	513836	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_342	NC_001135.5	252662	252662	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_2367	NC_001145.3	305831	305831	+	11.9193	NA	NA	NA	NA	NA								
macs-myeast_peak_1187	NC_001139.9	523684	523684	+	11.9146	NA	NA	NA	NA	NA								
macs-myeast_peak_210	NC_001134.8	578333	578333	+	11.8735	NA	NA	NA	NA	NA								
macs-myeast_peak_2630	NC_001146.8	295725	295725	+	11.8611	NA	NA	NA	NA	NA								
macs-myeast_peak_2786	NC_001147.6	55573	55573	+	11.8444	NA	NA	NA	NA	NA								
macs-myeast_peak_49	NC_001134.8	45012	45012	+	11.8286	NA	NA	NA	NA	NA								
macs-myeast_peak_292	NC_001135.5	103354	103354	+	11.8065	NA	NA	NA	NA	NA								
macs-myeast_peak_1651	NC_001142.9	187810	187810	+	11.7945	NA	NA	NA	NA	NA								
macs-myeast_peak_2095	NC_001144.5	423870	423870	+	11.7898	NA	NA	NA	NA	NA								
macs-myeast_peak_180	NC_001134.8	479301	479301	+	11.7824	NA	NA	NA	NA	NA								
macs-myeast_peak_2870	NC_001147.6	338626	338626	+	11.7808	NA	NA	NA	NA	NA								
macs-myeast_peak_1710	NC_001142.9	383817	383817	+	11.7799	NA	NA	NA	NA	NA								
macs-myeast_peak_1773	NC_001142.9	613234	613234	+	11.7679	NA	NA	NA	NA	NA								
macs-myeast_peak_1862	NC_001143.9	225895	225895	+	11.7272	NA	NA	NA	NA	NA								
macs-myeast_peak_1757	NC_001142.9	559160	559160	+	11.7237	NA	NA	NA	NA	NA								
macs-myeast_peak_1362	NC_001140.6	55278	55278	+	11.7149	NA	NA	NA	NA	NA								
macs-myeast_peak_2226	NC_001144.5	878189	878189	+	11.7079	NA	NA	NA	NA	NA								
macs-myeast_peak_787	NC_001137.3	13618	13618	+	11.6976	NA	NA	NA	NA	NA								
macs-myeast_peak_860	NC_001137.3	238594	238594	+	11.6885	NA	NA	NA	NA	NA								
macs-myeast_peak_1908	NC_001143.9	361850	361850	+	11.6729	NA	NA	NA	NA	NA								
macs-myeast_peak_901	NC_001137.3	359108	359108	+	11.6672	NA	NA	NA	NA	NA								
macs-myeast_peak_2869	NC_001147.6	333551	333551	+	11.6661	NA	NA	NA	NA	NA								
macs-myeast_peak_1546	NC_001141.2	216664	216664	+	11.6605	NA	NA	NA	NA	NA								
macs-myeast_peak_2717	NC_001146.8	552235	552235	+	11.6518	NA	NA	NA	NA	NA								
macs-myeast_peak_1409	NC_001140.6	222543	222543	+	11.6292	NA	NA	NA	NA	NA								
macs-myeast_peak_3204	NC_001148.4	431512	431512	+	11.6252	NA	NA	NA	NA	NA								
macs-myeast_peak_1533	NC_001141.2	171575	171575	+	11.6149	NA	NA	NA	NA	NA								
macs-myeast_peak_3170	NC_001148.4	309618	309618	+	11.6095	NA	NA	NA	NA	NA								
macs-myeast_peak_196	NC_001134.8	535199	535199	+	11.6028	NA	NA	NA	NA	NA								
macs-myeast_peak_1388	NC_001140.6	151616	151616	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1740	NC_001142.9	486529	486529	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1659	NC_001142.9	204945	204945	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_95	NC_001134.8	207171	207171	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_633	NC_001136.10	993099	993099	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1912	NC_001143.9	374437	374437	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_3193	NC_001148.4	386907	386907	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_2027	NC_001144.5	177607	177607	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_2382	NC_001145.3	355355	355355	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1793	NC_001142.9	695898	695898	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1095	NC_001139.9	245420	245420	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_2272	NC_001144.5	1043605	1043605	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_1436	NC_001140.6	328072	328072	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_2589	NC_001146.8	160380	160380	+	11.5945	NA	NA	NA	NA	NA								
macs-myeast_peak_895	NC_001137.3	342853	342853	+	11.5871	NA	NA	NA	NA	NA								
macs-myeast_peak_1961	NC_001143.9	525079	525079	+	11.5691	NA	NA	NA	NA	NA								
macs-myeast_peak_1453	NC_001140.6	375628	375628	+	11.5689	NA	NA	NA	NA	NA								
macs-myeast_peak_2975	NC_001147.6	716834	716834	+	11.5613	NA	NA	NA	NA	NA								
macs-myeast_peak_3250	NC_001148.4	596678	596678	+	11.5296	NA	NA	NA	NA	NA								
macs-myeast_peak_2735	NC_001146.8	625870	625870	+	11.4887	NA	NA	NA	NA	NA								
macs-myeast_peak_206	NC_001134.8	565215	565215	+	11.4845	NA	NA	NA	NA	NA								
macs-myeast_peak_1286	NC_001139.9	850803	850803	+	11.4683	NA	NA	NA	NA	NA								
macs-myeast_peak_2596	NC_001146.8	188038	188038	+	11.4668	NA	NA	NA	NA	NA								
macs-myeast_peak_27	NC_001133.9	129224	129224	+	11.4586	NA	NA	NA	NA	NA								
macs-myeast_peak_2429	NC_001145.3	537803	537803	+	11.4509	NA	NA	NA	NA	NA								
macs-myeast_peak_1714	NC_001142.9	393916	393916	+	11.4478	NA	NA	NA	NA	NA								
macs-myeast_peak_186	NC_001134.8	492879	492879	+	11.4264	NA	NA	NA	NA	NA								
macs-myeast_peak_2893	NC_001147.6	412720	412720	+	11.4187	NA	NA	NA	NA	NA								
macs-myeast_peak_309	NC_001135.5	143621	143621	+	11.4153	NA	NA	NA	NA	NA								
macs-myeast_peak_610	NC_001136.10	916132	916132	+	11.4094	NA	NA	NA	NA	NA								
macs-myeast_peak_3258	NC_001148.4	627010	627010	+	11.4044	NA	NA	NA	NA	NA								
macs-myeast_peak_3315	NC_001148.4	818330	818330	+	11.3943	NA	NA	NA	NA	NA								
macs-myeast_peak_2862	NC_001147.6	312469	312469	+	11.3875	NA	NA	NA	NA	NA								
macs-myeast_peak_2082	NC_001144.5	380841	380841	+	11.3698	NA	NA	NA	NA	NA								
macs-myeast_peak_3187	NC_001148.4	373619	373619	+	11.3671	NA	NA	NA	NA	NA								
macs-myeast_peak_2612	NC_001146.8	241293	241293	+	11.3578	NA	NA	NA	NA	NA								
macs-myeast_peak_79	NC_001134.8	159729	159729	+	11.3217	NA	NA	NA	NA	NA								
macs-myeast_peak_479	NC_001136.10	447653	447653	+	11.3207	NA	NA	NA	NA	NA								
macs-myeast_peak_2895	NC_001147.6	415914	415914	+	11.3187	NA	NA	NA	NA	NA								
macs-myeast_peak_2025	NC_001144.5	167836	167836	+	11.317	NA	NA	NA	NA	NA								
macs-myeast_peak_2894	NC_001147.6	413816	413816	+	11.2957	NA	NA	NA	NA	NA								
macs-myeast_peak_1506	NC_001141.2	78006	78006	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2585	NC_001146.8	140801	140801	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2191	NC_001144.5	764213	764213	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2955	NC_001147.6	632152	632152	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2582	NC_001146.8	129194	129194	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_1874	NC_001143.9	271830	271830	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2187	NC_001144.5	743866	743866	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_3096	NC_001148.4	56006	56006	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_209	NC_001134.8	571386	571386	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_3386	NC_001224.1	73841	73841	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2228	NC_001144.5	892863	892863	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_3157	NC_001148.4	271256	271256	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_713	NC_001136.10	1249926	1249926	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_3345	NC_001224.1	821	821	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2934	NC_001147.6	566238	566238	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_3143	NC_001148.4	218402	218402	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2588	NC_001146.8	157879	157879	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_1674	NC_001142.9	256802	256802	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_1676	NC_001142.9	262547	262547	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2758	NC_001146.8	694026	694026	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_930	NC_001137.3	451573	451573	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_786	NC_001137.3	9933	9933	+	11.273	NA	NA	NA	NA	NA								
macs-myeast_peak_2729	NC_001146.8	587897	587897	+	11.267	NA	NA	NA	NA	NA								
macs-myeast_peak_2142	NC_001144.5	589361	589361	+	11.2623	NA	NA	NA	NA	NA								
macs-myeast_peak_2451	NC_001145.3	623379	623379	+	11.2483	NA	NA	NA	NA	NA								
macs-myeast_peak_3334	NC_001148.4	888970	888970	+	11.2483	NA	NA	NA	NA	NA								
macs-myeast_peak_2454	NC_001145.3	627882	627882	+	11.2435	NA	NA	NA	NA	NA								
macs-myeast_peak_2525	NC_001145.3	854785	854785	+	11.2227	NA	NA	NA	NA	NA								
macs-myeast_peak_2605	NC_001146.8	220720	220720	+	11.197	NA	NA	NA	NA	NA								
macs-myeast_peak_493	NC_001136.10	501359	501359	+	11.1924	NA	NA	NA	NA	NA								
macs-myeast_peak_1005	NC_001138.5	169870	169870	+	11.1786	NA	NA	NA	NA	NA								
macs-myeast_peak_911	NC_001137.3	395257	395257	+	11.1686	NA	NA	NA	NA	NA								
macs-myeast_peak_185	NC_001134.8	490822	490822	+	11.1655	NA	NA	NA	NA	NA								
macs-myeast_peak_53	NC_001134.8	63692	63692	+	11.1637	NA	NA	NA	NA	NA								
macs-myeast_peak_889	NC_001137.3	326001	326001	+	11.1562	NA	NA	NA	NA	NA								
macs-myeast_peak_1750	NC_001142.9	542641	542641	+	11.151	NA	NA	NA	NA	NA								
macs-myeast_peak_3152	NC_001148.4	252052	252052	+	11.1443	NA	NA	NA	NA	NA								
macs-myeast_peak_938	NC_001137.3	472515	472515	+	11.138	NA	NA	NA	NA	NA								
macs-myeast_peak_2734	NC_001146.8	622878	622878	+	11.129	NA	NA	NA	NA	NA								
macs-myeast_peak_2431	NC_001145.3	547660	547660	+	11.127	NA	NA	NA	NA	NA								
macs-myeast_peak_1311	NC_001139.9	922125	922125	+	11.1136	NA	NA	NA	NA	NA								
macs-myeast_peak_1836	NC_001143.9	153269	153269	+	11.1107	NA	NA	NA	NA	NA								
macs-myeast_peak_2640	NC_001146.8	326479	326479	+	11.1	NA	NA	NA	NA	NA								
macs-myeast_peak_1535	NC_001141.2	173879	173879	+	11.0955	NA	NA	NA	NA	NA								
macs-myeast_peak_1063	NC_001139.9	120914	120914	+	11.0875	NA	NA	NA	NA	NA								
macs-myeast_peak_3262	NC_001148.4	643799	643799	+	11.0833	NA	NA	NA	NA	NA								
macs-myeast_peak_2233	NC_001144.5	903373	903373	+	11.0791	NA	NA	NA	NA	NA								
macs-myeast_peak_3225	NC_001148.4	493483	493483	+	11.0791	NA	NA	NA	NA	NA								
macs-myeast_peak_3177	NC_001148.4	338708	338708	+	11.0129	NA	NA	NA	NA	NA								
macs-myeast_peak_2462	NC_001145.3	659189	659189	+	11.006	NA	NA	NA	NA	NA								
macs-myeast_peak_591	NC_001136.10	838358	838358	+	10.9893	NA	NA	NA	NA	NA								
macs-myeast_peak_830	NC_001137.3	144274	144274	+	10.9806	NA	NA	NA	NA	NA								
macs-myeast_peak_927	NC_001137.3	437825	437825	+	10.9612	NA	NA	NA	NA	NA								
macs-myeast_peak_10	NC_001133.9	61292	61292	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_1437	NC_001140.6	333067	333067	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_3368	NC_001224.1	41646	41646	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_792	NC_001137.3	39640	39640	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_772	NC_001136.10	1476671	1476671	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_2600	NC_001146.8	206906	206906	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_3259	NC_001148.4	631489	631489	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_167	NC_001134.8	435979	435979	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_2875	NC_001147.6	361171	361171	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_3175	NC_001148.4	329415	329415	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_40	NC_001133.9	169265	169265	+	10.9551	NA	NA	NA	NA	NA								
macs-myeast_peak_2678	NC_001146.8	437558	437558	+	10.9532	NA	NA	NA	NA	NA								
macs-myeast_peak_2011	NC_001144.5	108997	108997	+	10.9325	NA	NA	NA	NA	NA								
macs-myeast_peak_1055	NC_001139.9	92545	92545	+	10.9273	NA	NA	NA	NA	NA								
macs-myeast_peak_2287	NC_001145.3	46801	46801	+	10.9146	NA	NA	NA	NA	NA								
macs-myeast_peak_3108	NC_001148.4	99398	99398	+	10.8967	NA	NA	NA	NA	NA								
macs-myeast_peak_1197	NC_001139.9	559206	559206	+	10.8805	NA	NA	NA	NA	NA								
macs-myeast_peak_2051	NC_001144.5	255296	255296	+	10.8766	NA	NA	NA	NA	NA								
macs-myeast_peak_3148	NC_001148.4	242767	242767	+	10.857	NA	NA	NA	NA	NA								
macs-myeast_peak_2111	NC_001144.5	500349	500349	+	10.8491	NA	NA	NA	NA	NA								
macs-myeast_peak_3019	NC_001147.6	851839	851839	+	10.8313	NA	NA	NA	NA	NA								
macs-myeast_peak_1448	NC_001140.6	369820	369820	+	10.8228	NA	NA	NA	NA	NA								
macs-myeast_peak_2217	NC_001144.5	844193	844193	+	10.8149	NA	NA	NA	NA	NA								
macs-myeast_peak_492	NC_001136.10	494426	494426	+	10.8117	NA	NA	NA	NA	NA								
macs-myeast_peak_2604	NC_001146.8	220404	220404	+	10.8002	NA	NA	NA	NA	NA								
macs-myeast_peak_706	NC_001136.10	1229602	1229602	+	10.7957	NA	NA	NA	NA	NA								
macs-myeast_peak_428	NC_001136.10	300154	300154	+	10.7908	NA	NA	NA	NA	NA								
macs-myeast_peak_2864	NC_001147.6	316175	316175	+	10.7896	NA	NA	NA	NA	NA								
macs-myeast_peak_325	NC_001135.5	192989	192989	+	10.7732	NA	NA	NA	NA	NA								
macs-myeast_peak_482	NC_001136.10	455275	455275	+	10.769	NA	NA	NA	NA	NA								
macs-myeast_peak_340	NC_001135.5	240567	240567	+	10.7629	NA	NA	NA	NA	NA								
macs-myeast_peak_3236	NC_001148.4	538957	538957	+	10.7481	NA	NA	NA	NA	NA								
macs-myeast_peak_3165	NC_001148.4	296809	296809	+	10.7288	NA	NA	NA	NA	NA								
macs-myeast_peak_2129	NC_001144.5	552015	552015	+	10.7109	NA	NA	NA	NA	NA								
macs-myeast_peak_1902	NC_001143.9	346761	346761	+	10.7033	NA	NA	NA	NA	NA								
macs-myeast_peak_562	NC_001136.10	746683	746683	+	10.7026	NA	NA	NA	NA	NA								
macs-myeast_peak_2014	NC_001144.5	125528	125528	+	10.6833	NA	NA	NA	NA	NA								
macs-myeast_peak_1584	NC_001141.2	338532	338532	+	10.6809	NA	NA	NA	NA	NA								
macs-myeast_peak_452	NC_001136.10	371211	371211	+	10.6635	NA	NA	NA	NA	NA								
macs-myeast_peak_2531	NC_001145.3	874556	874556	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_1688	NC_001142.9	305887	305887	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_290	NC_001135.5	94362	94362	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_224	NC_001134.8	642629	642629	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2495	NC_001145.3	774677	774677	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_1599	NC_001141.2	399750	399750	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2445	NC_001145.3	599177	599177	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_3251	NC_001148.4	599850	599850	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_468	NC_001136.10	414771	414771	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_3292	NC_001148.4	725146	725146	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2586	NC_001146.8	147992	147992	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2330	NC_001145.3	195743	195743	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2193	NC_001144.5	766404	766404	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_565	NC_001136.10	755276	755276	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2807	NC_001147.6	123826	123826	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_1945	NC_001143.9	469367	469367	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_2169	NC_001144.5	679965	679965	+	10.6412	NA	NA	NA	NA	NA								
macs-myeast_peak_520	NC_001136.10	596973	596973	+	10.623	NA	NA	NA	NA	NA								
macs-myeast_peak_260	NC_001134.8	779510	779510	+	10.6207	NA	NA	NA	NA	NA								
macs-myeast_peak_902	NC_001137.3	359475	359475	+	10.6162	NA	NA	NA	NA	NA								
macs-myeast_peak_1306	NC_001139.9	911880	911880	+	10.5644	NA	NA	NA	NA	NA								
macs-myeast_peak_473	NC_001136.10	434113	434113	+	10.5545	NA	NA	NA	NA	NA								
macs-myeast_peak_2056	NC_001144.5	264200	264200	+	10.554	NA	NA	NA	NA	NA								
macs-myeast_peak_1249	NC_001139.9	738237	738237	+	10.5399	NA	NA	NA	NA	NA								
macs-myeast_peak_3088	NC_001148.4	38146	38146	+	10.5292	NA	NA	NA	NA	NA								
macs-myeast_peak_1736	NC_001142.9	467023	467023	+	10.5249	NA	NA	NA	NA	NA								
macs-myeast_peak_2486	NC_001145.3	746272	746272	+	10.5196	NA	NA	NA	NA	NA								
macs-myeast_peak_1880	NC_001143.9	284915	284915	+	10.5122	NA	NA	NA	NA	NA								
macs-myeast_peak_530	NC_001136.10	621601	621601	+	10.4931	NA	NA	NA	NA	NA								
macs-myeast_peak_1794	NC_001142.9	700843	700843	+	10.4921	NA	NA	NA	NA	NA								
macs-myeast_peak_2930	NC_001147.6	550298	550298	+	10.4685	NA	NA	NA	NA	NA								
macs-myeast_peak_3168	NC_001148.4	305282	305282	+	10.4644	NA	NA	NA	NA	NA								
macs-myeast_peak_2405	NC_001145.3	431466	431466	+	10.4494	NA	NA	NA	NA	NA								
macs-myeast_peak_1270	NC_001139.9	795862	795862	+	10.4492	NA	NA	NA	NA	NA								
macs-myeast_peak_279	NC_001135.5	46930	46930	+	10.4102	NA	NA	NA	NA	NA								
macs-myeast_peak_959	NC_001137.3	545059	545059	+	10.4076	NA	NA	NA	NA	NA								
macs-myeast_peak_866	NC_001137.3	261098	261098	+	10.3923	NA	NA	NA	NA	NA								
macs-myeast_peak_1443	NC_001140.6	358138	358138	+	10.368	NA	NA	NA	NA	NA								
macs-myeast_peak_483	NC_001136.10	458231	458231	+	10.3358	NA	NA	NA	NA	NA								
macs-myeast_peak_162	NC_001134.8	426881	426881	+	10.3329	NA	NA	NA	NA	NA								
macs-myeast_peak_3372	NC_001224.1	44494	44494	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_1026	NC_001138.5	241439	241439	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_44	NC_001134.8	10521	10521	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_3021	NC_001147.6	861043	861043	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_3373	NC_001224.1	46870	46870	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_1432	NC_001140.6	302734	302734	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_46	NC_001134.8	23988	23988	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_2504	NC_001145.3	795752	795752	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_1350	NC_001140.6	21305	21305	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_113	NC_001134.8	280869	280869	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_2751	NC_001146.8	664227	664227	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_3304	NC_001148.4	775269	775269	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_2474	NC_001145.3	695319	695319	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_1471	NC_001140.6	437033	437033	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_465	NC_001136.10	405252	405252	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_328	NC_001135.5	205407	205407	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_2550	NC_001146.8	40594	40594	+	10.3309	NA	NA	NA	NA	NA								
macs-myeast_peak_76	NC_001134.8	142903	142903	+	10.3174	NA	NA	NA	NA	NA								
macs-myeast_peak_2242	NC_001144.5	929578	929578	+	10.308	NA	NA	NA	NA	NA								
macs-myeast_peak_1578	NC_001141.2	315064	315064	+	10.2595	NA	NA	NA	NA	NA								
macs-myeast_peak_2718	NC_001146.8	554987	554987	+	10.2593	NA	NA	NA	NA	NA								
macs-myeast_peak_2475	NC_001145.3	696750	696750	+	10.2538	NA	NA	NA	NA	NA								
macs-myeast_peak_2091	NC_001144.5	410521	410521	+	10.2524	NA	NA	NA	NA	NA								
macs-myeast_peak_1897	NC_001143.9	334024	334024	+	10.2254	NA	NA	NA	NA	NA								
macs-myeast_peak_78	NC_001134.8	146106	146106	+	10.2222	NA	NA	NA	NA	NA								
macs-myeast_peak_2400	NC_001145.3	413805	413805	+	10.2012	NA	NA	NA	NA	NA								
macs-myeast_peak_2590	NC_001146.8	164521	164521	+	10.182	NA	NA	NA	NA	NA								
macs-myeast_peak_2761	NC_001146.8	695585	695585	+	10.1797	NA	NA	NA	NA	NA								
macs-myeast_peak_278	NC_001135.5	40771	40771	+	10.1797	NA	NA	NA	NA	NA								
macs-myeast_peak_3297	NC_001148.4	744480	744480	+	10.1567	NA	NA	NA	NA	NA								
macs-myeast_peak_549	NC_001136.10	699510	699510	+	10.1248	NA	NA	NA	NA	NA								
macs-myeast_peak_1760	NC_001142.9	573910	573910	+	10.1158	NA	NA	NA	NA	NA								
macs-myeast_peak_867	NC_001137.3	261994	261994	+	10.1144	NA	NA	NA	NA	NA								
macs-myeast_peak_3224	NC_001148.4	492009	492009	+	10.0994	NA	NA	NA	NA	NA								
macs-myeast_peak_1909	NC_001143.9	362480	362480	+	10.0867	NA	NA	NA	NA	NA								
macs-myeast_peak_1081	NC_001139.9	182378	182378	+	10.0858	NA	NA	NA	NA	NA								
macs-myeast_peak_23	NC_001133.9	113410	113410	+	10.0856	NA	NA	NA	NA	NA								
macs-myeast_peak_846	NC_001137.3	192858	192858	+	10.0797	NA	NA	NA	NA	NA								
macs-myeast_peak_1376	NC_001140.6	115005	115005	+	10.0698	NA	NA	NA	NA	NA								
macs-myeast_peak_128	NC_001134.8	336897	336897	+	10.0431	NA	NA	NA	NA	NA								
macs-myeast_peak_1068	NC_001139.9	141748	141748	+	10.0344	NA	NA	NA	NA	NA								
